Order_ID,Order_Date,Month,Quarter,Year,Week_Number,Region,City,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_Percentage,Sales_Amount,Marketing_Spend,Stock_Available,Reorder_Level,Previous_Month_Sales,Forecasted_Sales,Actual_Sales,Forecast_Error_Percentage,Demand_Level,Stock_Risk,Season
ORD100409,06-04-2025,April,Q2,2025,14,East,Lucknow,Home Appliances,Air Conditioner,792,45000,11.34,31598424,46462,1854,100,27410236.31,29504330.16,30418000.29,3.1,High Demand,Overstocked,Summer
ORD100410,14-08-2024,August,Q3,2024,33,West,Ahmedabad,Home Appliances,Microwave,389,9000,17.56,2886224.4,65666,1924,100,2723143.03,2804683.71,2773933.99,1.1,Medium Demand,Overstocked,Monsoon
ORD100411,18-07-2025,July,Q3,2025,29,North,Bangalore,Office Supplies,Notebook,337,200,17.17,55827.42,23350,2306,100,49048.45,52437.93,58435.06,11.44,Medium Demand,Overstocked,Monsoon
ORD100412,03-10-2025,October,Q4,2025,40,North,Mumbai,Electronics,Laptop,862,60000,15.38,43765464,32886,250,100,44668678.11,44217071.05,44145955.03,0.16,High Demand,Stockout Risk,Festive
ORD100413,06-07-2025,July,Q3,2025,27,West,Bangalore,Home Appliances,Refrigerator,278,35000,17.83,7995141,82280,1291,100,6824272.62,7409706.81,7996936.98,7.93,Medium Demand,Overstocked,Monsoon
ORD100414,02-04-2024,April,Q2,2024,14,West,Pune,Office Supplies,Notebook,294,200,16.96,48827.52,85482,779,100,53851.01,51339.26,45315.56,11.73,Medium Demand,Overstocked,Summer
ORD100415,12-06-2024,June,Q2,2024,24,South,Lucknow,Office Supplies,Paper Ream,199,350,14.72,59397.52,68373,1569,100,48478.35,53937.93,62503.68,15.88,Low Demand,Overstocked,Summer
ORD100416,25-08-2024,August,Q3,2024,34,North,Ahmedabad,Home Appliances,Microwave,93,9000,13.37,725093.1,72880,1579,100,692635.93,708864.52,785696.66,10.84,Low Demand,Overstocked,Monsoon
ORD100417,17-02-2024,February,Q1,2024,7,North,Pune,Electronics,Tablet,319,18000,11.57,5077650.6,79732,812,100,4827138.76,4952394.68,4954282.5,0.04,Medium Demand,Overstocked,Spring
ORD100418,24-08-2025,August,Q3,2025,34,North,Jaipur,Home Appliances,Refrigerator,278,35000,10.33,8724891,51255,1513,100,8679038.43,8701964.71,8693673.5,0.1,Medium Demand,Overstocked,Monsoon
ORD100419,10-09-2025,September,Q3,2025,37,North,Jaipur,Furniture,Desk,219,15000,4.6,3133890,72441,1250,100,2772260.53,2953075.26,2937649.37,0.52,Medium Demand,Overstocked,Monsoon
ORD100420,05-01-2025,January,Q1,2025,1,Central,Mumbai,Furniture,Desk,388,15000,14.41,4981338,68113,2061,100,4939536.93,4960437.46,5071790.03,2.24,Medium Demand,Overstocked,Winter
ORD100421,24-10-2025,October,Q4,2025,43,West,Delhi,Furniture,Office Chair,240,8000,3.22,1858176,87515,2199,100,1515670.21,1686923.1,1885033.82,11.74,Medium Demand,Overstocked,Festive
ORD100422,27-02-2024,February,Q1,2024,9,South,Ahmedabad,Furniture,Bookshelf,465,10000,11.99,4092465,78872,176,100,4712078.91,4402271.96,4279060.38,2.8,Medium Demand,Stockout Risk,Spring
ORD100423,17-10-2024,October,Q4,2024,42,North,Hyderabad,Fashion,Jacket,734,4500,3.41,3190367.7,58840,684,100,3566341.14,3378354.42,3394840.4,0.49,High Demand,Stockout Risk,Festive
ORD100424,05-07-2024,July,Q3,2024,27,Central,Jaipur,Home Appliances,Microwave,400,9000,18.45,2935800,83188,381,100,2618514.93,2777157.46,2868547.8,3.29,Medium Demand,Healthy Stock,Monsoon
ORD100425,21-04-2024,April,Q2,2024,16,North,Hyderabad,Office Supplies,Paper Ream,479,350,16.53,139937.45,84365,494,100,121881.16,130909.31,151177.46,15.48,Medium Demand,Healthy Stock,Summer
ORD100426,06-09-2025,September,Q3,2025,36,North,Jaipur,Office Supplies,Notebook,145,200,9.64,26204.4,22082,2308,100,29637.4,27920.9,28284.87,1.3,Low Demand,Overstocked,Monsoon
ORD100427,25-11-2025,November,Q4,2025,48,West,Jaipur,Fashion,T-Shirt,127,1200,8.58,139324.08,68192,1661,100,130993.49,135158.79,147812.29,9.36,Low Demand,Overstocked,Festive
ORD100428,14-12-2025,December,Q4,2025,50,Central,Mumbai,Fashion,Shoes,310,3000,9.54,841278,35475,443,100,768344.81,804811.41,904671.04,12.41,Medium Demand,Healthy Stock,Winter
ORD100429,22-02-2025,February,Q1,2025,8,East,Hyderabad,Electronics,Laptop,641,60000,10.45,34440930,73126,129,100,32719295.16,33580112.58,32411799.19,3.48,High Demand,Stockout Risk,Spring
ORD100430,19-11-2024,November,Q4,2024,47,West,Pune,Electronics,Mobile,654,25000,5.07,15521055,75268,1834,100,15922555.13,15721805.07,15868356.23,0.93,High Demand,Overstocked,Festive
ORD100431,27-11-2025,November,Q4,2025,48,West,Hyderabad,Fashion,Jacket,819,4500,7.4,3412773,77733,2081,100,3076652.6,3244712.8,3280803.17,1.11,High Demand,Overstocked,Festive
ORD100432,18-12-2024,December,Q4,2024,51,West,Bangalore,Electronics,Mobile,507,25000,15.66,10690095,26206,510,100,9469107.16,10079601.08,10477492.33,3.95,High Demand,Healthy Stock,Winter
ORD100433,12-12-2024,December,Q4,2024,50,Central,Lucknow,Electronics,Mobile,448,25000,19.29,9039520,5693,473,100,10208349.7,9623934.85,8988299.66,6.6,Medium Demand,Healthy Stock,Winter
ORD100434,06-09-2025,September,Q3,2025,36,West,Mumbai,Electronics,Tablet,277,18000,7.42,4616038.8,84826,254,100,5030549.32,4823294.06,5013650.53,3.95,Medium Demand,Stockout Risk,Monsoon
ORD100435,14-02-2025,February,Q1,2025,7,Central,Jaipur,Home Appliances,Air Conditioner,661,45000,1.15,29402932.5,27973,2124,100,28685172.21,29044052.36,27648796.14,4.8,High Demand,Overstocked,Spring
ORD100436,03-11-2025,November,Q4,2025,45,Central,Ahmedabad,Furniture,Office Chair,879,8000,13.97,6049629.6,85634,794,100,6470742.82,6260186.21,5879925.39,6.07,High Demand,Healthy Stock,Festive
ORD100437,01-11-2025,November,Q4,2025,44,North,Bangalore,Electronics,Tablet,598,18000,7.9,9913644,81818,920,100,9984001.93,9948822.96,10383403.09,4.37,High Demand,Healthy Stock,Festive
ORD100438,11-03-2024,March,Q1,2024,11,North,Jaipur,Home Appliances,Air Conditioner,622,45000,18.3,22867830,50625,1523,100,27105583.43,24986706.71,21845673.9,12.57,High Demand,Overstocked,Spring
ORD100439,12-09-2025,September,Q3,2025,37,South,Chennai,Fashion,Jacket,54,4500,5.22,230315.4,58363,2173,100,194060.53,212187.96,210618.18,0.74,Low Demand,Overstocked,Monsoon
ORD100440,28-10-2024,October,Q4,2024,44,East,Mumbai,Office Supplies,Pen Set,823,500,11.5,364177.5,95989,1913,100,432068.26,398122.88,368778.42,7.37,High Demand,Overstocked,Festive
ORD100441,06-09-2024,September,Q3,2024,36,East,Chennai,Fashion,Jacket,78,4500,9.64,317163.6,38792,376,100,302278.89,309721.24,335473.84,8.31,Low Demand,Overstocked,Monsoon
ORD100442,13-08-2024,August,Q3,2024,33,South,Pune,Fashion,T-Shirt,578,1200,10.71,619315.44,96857,1178,100,556952.26,588133.85,568904.33,3.27,High Demand,Overstocked,Monsoon
ORD100443,20-11-2025,November,Q4,2025,47,East,Mumbai,Office Supplies,Notebook,696,200,4.37,133116.96,80197,1202,100,116226.25,124671.6,139670.47,12.03,High Demand,Healthy Stock,Festive
ORD100444,13-07-2024,July,Q3,2024,28,West,Hyderabad,Furniture,Bookshelf,297,10000,17.45,2451735,32102,1038,100,2160239.95,2305987.48,2328998.91,1,Medium Demand,Overstocked,Monsoon
ORD100445,25-09-2025,September,Q3,2025,39,East,Bangalore,Electronics,Laptop,130,60000,13.52,6745440,91956,2117,100,7052565.21,6899002.61,7101928.7,2.94,Low Demand,Overstocked,Monsoon
ORD100446,08-07-2025,July,Q3,2025,28,North,Chennai,Home Appliances,Air Conditioner,372,45000,9.85,15091110,80303,1225,100,15035607.02,15063358.51,16553120.69,9.89,Medium Demand,Overstocked,Monsoon
ORD100447,07-06-2025,June,Q2,2025,23,East,Kolkata,Furniture,Bookshelf,181,10000,1.08,1790452,60466,2059,100,2105324.06,1947888.03,1623067.17,16.68,Low Demand,Overstocked,Summer
ORD100448,21-12-2024,December,Q4,2024,51,West,Bangalore,Fashion,Shoes,580,3000,9.2,1579920,95336,134,100,1271405.85,1425662.93,1488522.38,4.41,High Demand,Stockout Risk,Winter
ORD100449,17-08-2025,August,Q3,2025,33,North,Pune,Home Appliances,Air Conditioner,315,45000,3.74,13644855,39452,1071,100,12386298.49,13015576.75,14896161.39,14.45,Medium Demand,Overstocked,Monsoon
ORD100450,17-12-2024,December,Q4,2024,51,East,Bangalore,Fashion,T-Shirt,265,1200,8.38,291351.6,53799,1595,100,332644.99,311998.29,278510.54,10.73,Medium Demand,Overstocked,Winter
ORD100451,03-07-2024,July,Q3,2024,27,Central,Bangalore,Office Supplies,Paper Ream,284,350,16.28,83217.68,99478,1205,100,93339.87,88278.77,84138.73,4.69,Medium Demand,Overstocked,Monsoon
ORD100452,25-01-2025,January,Q1,2025,4,South,Bangalore,Furniture,Desk,59,15000,3.53,853759.5,70483,650,100,1022995.73,938377.61,913418.49,2.66,Low Demand,Overstocked,Winter
ORD100453,13-06-2025,June,Q2,2025,24,Central,Pune,Fashion,T-Shirt,306,1200,11.24,325926.72,79427,295,100,312681.31,319304.02,338347.34,5.96,Medium Demand,Healthy Stock,Summer
ORD100454,02-03-2024,March,Q1,2024,9,South,Ahmedabad,Fashion,Jacket,148,4500,9,606060,48864,1164,100,572353.86,589206.93,613375.15,4.1,Low Demand,Overstocked,Spring
ORD100455,20-09-2024,September,Q3,2024,38,East,Delhi,Fashion,Shoes,409,3000,17.35,1014115.5,84374,914,100,1045290.93,1029703.22,1044511.68,1.44,Medium Demand,Overstocked,Monsoon
ORD100456,05-07-2025,July,Q3,2025,27,South,Ahmedabad,Home Appliances,Refrigerator,572,35000,9.75,18068050,63580,421,100,17208523.94,17638286.97,17296629.46,1.94,High Demand,Stockout Risk,Monsoon
ORD100457,08-10-2025,October,Q4,2025,41,South,Bangalore,Home Appliances,Refrigerator,933,35000,8.1,30009945,14351,424,100,25952594.3,27981269.65,28378712.06,1.42,High Demand,Stockout Risk,Festive
ORD100458,20-11-2024,November,Q4,2024,47,East,Ahmedabad,Office Supplies,Paper Ream,585,350,8.9,186527.25,52600,2233,100,221260.57,203893.91,183318.57,10.09,High Demand,Overstocked,Festive
ORD100459,07-07-2024,July,Q3,2024,27,North,Bangalore,Furniture,Bookshelf,307,10000,18.81,2492533,96841,427,100,2203968.96,2348250.98,2441209.54,3.96,Medium Demand,Healthy Stock,Monsoon
ORD100460,07-04-2024,April,Q2,2024,14,North,Chennai,Office Supplies,Notebook,76,200,15.42,12856.16,73679,440,100,10819.38,11837.77,13159.83,11.17,Low Demand,Overstocked,Summer
ORD100461,27-03-2024,March,Q1,2024,13,West,Ahmedabad,Furniture,Office Chair,340,8000,8.86,2479008,21569,637,100,2505525.79,2492266.9,2315694.91,7.08,Medium Demand,Overstocked,Spring
ORD100462,05-02-2024,February,Q1,2024,6,East,Pune,Fashion,T-Shirt,603,1200,18.7,588286.8,76898,1922,100,502423.97,545355.39,641054.49,17.55,High Demand,Overstocked,Spring
ORD100463,06-07-2025,July,Q3,2025,27,South,Lucknow,Office Supplies,Pen Set,696,500,14.98,295869.6,78922,1881,100,298646.02,297257.81,304126.03,2.31,High Demand,Overstocked,Monsoon
ORD100464,13-11-2024,November,Q4,2024,46,East,Chennai,Office Supplies,Notebook,185,200,7.32,34291.6,39053,737,100,31597.28,32944.44,30863.07,6.32,Low Demand,Overstocked,Festive
ORD100465,19-05-2024,May,Q2,2024,20,East,Ahmedabad,Fashion,Jacket,58,4500,13.76,225086.4,69478,2054,100,207044.42,216065.41,237055.11,9.71,Low Demand,Overstocked,Summer
ORD100466,26-10-2024,October,Q4,2024,43,Central,Hyderabad,Electronics,Tablet,318,18000,11.21,5082339.6,56740,1123,100,4397788.09,4740063.84,5323362.29,12.31,Medium Demand,Overstocked,Festive
ORD100467,03-02-2025,February,Q1,2025,6,West,Hyderabad,Home Appliances,Microwave,482,9000,12.51,3795316.2,72713,1213,100,3468428.43,3631872.32,3979713.07,9.58,Medium Demand,Overstocked,Spring
ORD100468,02-10-2024,October,Q4,2024,40,West,Hyderabad,Electronics,Mobile,244,25000,12.74,5322860,85967,1954,100,4837700.75,5080280.38,5453540.24,7.35,Medium Demand,Overstocked,Festive
ORD100469,11-07-2024,July,Q3,2024,28,East,Delhi,Furniture,Office Chair,597,8000,0.44,4754985.6,18405,1255,100,4315996.07,4535490.83,4959636.32,9.35,High Demand,Overstocked,Monsoon
ORD100470,09-01-2024,January,Q1,2024,2,South,Mumbai,Furniture,Office Chair,555,8000,4.34,4247304,60082,1376,100,4732728.95,4490016.47,4245941.26,5.44,High Demand,Overstocked,Winter
ORD100471,15-01-2025,January,Q1,2025,3,West,Delhi,Home Appliances,Microwave,199,9000,1.12,1770940.8,56435,392,100,1801536.95,1786238.88,1658168.61,7.17,Low Demand,Healthy Stock,Winter
ORD100472,13-09-2024,September,Q3,2024,37,West,Delhi,Electronics,Mobile,444,25000,15.42,9388380,63059,1112,100,10280723.03,9834551.52,8512463.47,13.44,Medium Demand,Overstocked,Monsoon
ORD100473,16-04-2025,April,Q2,2025,16,North,Jaipur,Furniture,Desk,448,15000,13.63,5804064,45908,1423,100,5011487.57,5407775.79,6069004.52,12.23,Medium Demand,Overstocked,Summer
ORD100474,16-07-2025,July,Q3,2025,29,Central,Mumbai,Home Appliances,Refrigerator,355,35000,3.97,11931727.5,11827,992,100,14190518.35,13061122.93,11301650.77,13.47,Medium Demand,Overstocked,Monsoon
ORD100475,20-03-2025,March,Q1,2025,12,East,Delhi,Furniture,Desk,648,15000,2.39,9487692,36862,136,100,11266956.56,10377324.28,9641538.76,7.09,High Demand,Stockout Risk,Spring
ORD100476,08-12-2025,December,Q4,2025,50,West,Lucknow,Furniture,Desk,141,15000,4.97,2009884.5,70525,474,100,2159375.4,2084629.95,1944933.92,6.7,Low Demand,Overstocked,Winter
ORD100477,02-10-2025,October,Q4,2025,40,North,Delhi,Home Appliances,Air Conditioner,280,45000,15.83,10605420,21492,2098,100,9471380.87,10038400.43,11627094.64,15.83,Medium Demand,Overstocked,Festive
ORD100478,22-10-2025,October,Q4,2025,43,East,Chennai,Furniture,Office Chair,568,8000,2.69,4421766.4,10175,2087,100,4787227.12,4604496.76,4473965.17,2.83,High Demand,Overstocked,Festive
ORD100479,09-07-2025,July,Q3,2025,28,West,Hyderabad,Office Supplies,Notebook,606,200,6.95,112776.6,66393,1227,100,129362.06,121069.33,115002.36,5.01,High Demand,Overstocked,Monsoon
ORD100480,21-07-2025,July,Q3,2025,30,South,Mumbai,Office Supplies,Notebook,510,200,5.91,95971.8,39517,2318,100,90870.43,93421.11,86388.44,7.53,High Demand,Overstocked,Monsoon
ORD100481,15-10-2025,October,Q4,2025,42,Central,Kolkata,Furniture,Office Chair,942,8000,15.52,6366412.8,36298,1413,100,6929212.76,6647812.78,6567959.95,1.2,High Demand,Healthy Stock,Festive
ORD100482,05-07-2025,July,Q3,2025,27,West,Hyderabad,Office Supplies,Paper Ream,559,350,15.31,165695.98,25202,1259,100,153938.2,159817.09,170365.42,6.6,High Demand,Overstocked,Monsoon
ORD100483,23-04-2024,April,Q2,2024,17,North,Jaipur,Electronics,Laptop,182,60000,3.57,10530156,9099,927,100,8875047.85,9702601.93,9880691.02,1.84,Low Demand,Overstocked,Summer
ORD100484,02-02-2024,February,Q1,2024,5,Central,Kolkata,Fashion,Jacket,688,4500,14.03,2661631.2,38546,301,100,2519344.68,2590487.94,2718033.09,4.92,High Demand,Stockout Risk,Spring
ORD100485,13-03-2024,March,Q1,2024,11,North,Hyderabad,Fashion,Shoes,529,3000,16.02,1332762.6,12956,1578,100,1363693.3,1348227.95,1449577.6,7.52,High Demand,Overstocked,Spring
ORD100486,01-03-2025,March,Q1,2025,9,East,Delhi,Office Supplies,Pen Set,591,500,0.81,293106.45,14225,1344,100,243622.5,268364.47,276452.15,3.01,High Demand,Overstocked,Spring
ORD100487,15-06-2025,June,Q2,2025,24,North,Mumbai,Furniture,Bookshelf,444,10000,3.79,4271724,73969,1118,100,4391379.55,4331551.78,4654046.16,7.45,Medium Demand,Overstocked,Summer
ORD100488,25-07-2025,July,Q3,2025,30,Central,Kolkata,Electronics,Tablet,519,18000,14.05,8029449,60977,526,100,6959313.97,7494381.48,7516201.06,0.29,High Demand,Healthy Stock,Monsoon
ORD100489,15-02-2025,February,Q1,2025,7,Central,Pune,Furniture,Bookshelf,664,10000,8.86,6051696,51179,1390,100,6172926.82,6112311.41,6653053.41,8.85,High Demand,Overstocked,Spring
ORD100490,15-01-2025,January,Q1,2025,3,West,Kolkata,Home Appliances,Air Conditioner,296,45000,11.26,11820168,33039,1636,100,13076454.32,12448311.16,12827593.64,3.05,Medium Demand,Overstocked,Winter
ORD100491,17-09-2024,September,Q3,2024,38,East,Chennai,Fashion,T-Shirt,50,1200,14.53,51282,42287,166,100,51643.22,51462.61,56342.63,9.48,Low Demand,Overstocked,Monsoon
ORD100492,05-11-2024,November,Q4,2024,45,North,Ahmedabad,Furniture,Office Chair,466,8000,16.44,3115116.8,95402,1230,100,3637350.04,3376233.42,3122139.2,7.53,Medium Demand,Overstocked,Festive
ORD100493,07-08-2025,August,Q3,2025,32,Central,Bangalore,Electronics,Laptop,521,60000,7.11,29037414,23141,1185,100,27493586.37,28265500.19,29514531.85,4.42,High Demand,Overstocked,Monsoon
ORD100494,26-08-2024,August,Q3,2024,35,East,Ahmedabad,Electronics,Printer,632,12000,18.36,6191577.6,15118,1429,100,6916993.22,6554285.41,5786527.68,11.71,High Demand,Overstocked,Monsoon
ORD100495,07-12-2025,December,Q4,2025,49,Central,Mumbai,Office Supplies,Paper Ream,357,350,0.75,124012.88,80534,1662,100,103103.19,113558.04,112998.62,0.49,Medium Demand,Overstocked,Winter
ORD100496,08-12-2024,December,Q4,2024,49,East,Kolkata,Fashion,Shoes,282,3000,14.95,719523,83944,146,100,758056.94,738789.97,738546.27,0.03,Medium Demand,Stockout Risk,Winter
ORD100497,25-02-2024,February,Q1,2024,8,East,Jaipur,Electronics,Tablet,602,18000,11.3,9611532,47838,2157,100,10371875.89,9991703.95,8944871.3,10.48,High Demand,Overstocked,Spring
ORD100498,20-11-2025,November,Q4,2025,47,West,Chennai,Office Supplies,Paper Ream,715,350,8.64,228628.4,56684,706,100,194991.59,211809.99,209539.99,1.07,High Demand,Healthy Stock,Festive
ORD100499,08-08-2025,August,Q3,2025,32,North,Jaipur,Fashion,T-Shirt,137,1200,7.97,151297.32,61949,634,100,167155.27,159226.29,150720.05,5.34,Low Demand,Overstocked,Monsoon
ORD100500,21-07-2024,July,Q3,2024,29,West,Kolkata,Office Supplies,Notebook,624,200,12.32,109424.64,73714,1108,100,98145.81,103785.23,104309.19,0.5,High Demand,Overstocked,Monsoon
ORD100501,16-03-2025,March,Q1,2025,11,East,Lucknow,Electronics,Laptop,473,60000,8.47,25976214,50653,880,100,24113598.54,25044906.27,26463928.58,5.67,Medium Demand,Overstocked,Spring
ORD100502,25-01-2024,January,Q1,2024,4,East,Bangalore,Home Appliances,Air Conditioner,502,45000,12.46,19775286,62732,283,100,23130861,21453073.5,18721222.11,12.73,High Demand,Stockout Risk,Winter
ORD100503,02-12-2025,December,Q4,2025,49,East,Bangalore,Electronics,Laptop,105,60000,4.86,5993820,86396,704,100,6877914.09,6435867.04,6377585.06,0.91,Low Demand,Overstocked,Winter
ORD100504,15-01-2024,January,Q1,2024,3,East,Mumbai,Home Appliances,Refrigerator,532,35000,0.45,18536210,32395,2303,100,16399914.12,17468062.06,18708315.8,7.1,High Demand,Overstocked,Winter
ORD100505,21-09-2024,September,Q3,2024,38,Central,Chennai,Office Supplies,Paper Ream,194,350,13.9,58461.9,92590,175,100,55576.38,57019.14,63209.48,10.86,Low Demand,Healthy Stock,Monsoon
ORD100506,23-06-2025,June,Q2,2025,26,North,Ahmedabad,Furniture,Office Chair,340,8000,4.01,2610928,96295,1211,100,2144183.1,2377555.55,2691740.33,13.21,Medium Demand,Overstocked,Summer
ORD100507,09-01-2024,January,Q1,2024,2,North,Kolkata,Home Appliances,Air Conditioner,418,45000,17.29,15557751,7500,1298,100,17844183.07,16700967.04,16022651.28,4.06,Medium Demand,Overstocked,Winter
ORD100508,24-08-2024,August,Q3,2024,34,West,Jaipur,Electronics,Tablet,546,18000,17.34,8123824.8,74672,460,100,7104828.72,7614326.76,8124882.23,6.71,High Demand,Healthy Stock,Monsoon
ORD100509,13-04-2025,April,Q2,2025,15,Central,Delhi,Electronics,Mobile,592,25000,6.1,13897200,69216,1711,100,15255738.68,14576469.34,12558544.5,13.84,High Demand,Overstocked,Summer
ORD100510,01-12-2025,December,Q4,2025,49,East,Pune,Home Appliances,Microwave,563,9000,5.52,4787301.6,13127,1155,100,5512438.53,5149870.06,5161096.11,0.22,High Demand,Overstocked,Winter
ORD100511,31-01-2024,January,Q1,2024,5,Central,Ahmedabad,Furniture,Office Chair,399,8000,17.94,2619355.2,91105,662,100,2187470.69,2403412.95,2557646.92,6.42,Medium Demand,Overstocked,Winter
ORD100512,25-11-2025,November,Q4,2025,48,Central,Hyderabad,Fashion,Shoes,809,3000,19.41,1955919.3,84346,1448,100,1916150.91,1936035.1,1811874.5,6.41,High Demand,Overstocked,Festive
ORD100513,30-10-2025,October,Q4,2025,44,South,Lucknow,Office Supplies,Paper Ream,354,350,6.18,116242.98,97423,2245,100,135286.5,125764.74,114617.07,8.86,Medium Demand,Overstocked,Festive
ORD100514,28-05-2024,May,Q2,2024,22,Central,Bangalore,Home Appliances,Microwave,620,9000,10.66,4985172,99298,584,100,4355315.89,4670243.95,5323687.62,13.99,High Demand,Healthy Stock,Summer
ORD100515,29-05-2024,May,Q2,2024,22,North,Pune,Fashion,T-Shirt,360,1200,8.86,393724.8,88472,1221,100,338911.54,366318.17,369151.14,0.77,Medium Demand,Overstocked,Summer
ORD100516,14-05-2024,May,Q2,2024,20,South,Delhi,Office Supplies,Paper Ream,323,350,12.11,99359.65,85263,1045,100,103189.4,101274.52,94012.36,7.17,Medium Demand,Overstocked,Summer
ORD100517,27-01-2024,January,Q1,2024,4,East,Mumbai,Fashion,Shoes,564,3000,16.92,1405713.6,66441,1631,100,1228018.17,1316865.89,1374073.88,4.34,High Demand,Overstocked,Winter
ORD100518,30-04-2025,April,Q2,2025,18,South,Bangalore,Furniture,Office Chair,83,8000,8.17,609751.2,6967,1205,100,719554.72,664652.96,575916.62,13.35,Low Demand,Overstocked,Summer
ORD100519,18-11-2025,November,Q4,2025,47,South,Hyderabad,Electronics,Mobile,688,25000,9.8,15514400,47584,1974,100,17919671.38,16717035.69,15289613.98,8.54,High Demand,Overstocked,Festive
ORD100520,12-02-2024,February,Q1,2024,7,Central,Kolkata,Home Appliances,Refrigerator,676,35000,18.78,19216652,79964,2296,100,19410590.54,19313621.27,20660910.12,6.98,High Demand,Overstocked,Spring
